GEO_ID	UsState	County
0500000US50011	Vermont	Franklin
0500000US50013	Vermont	Grand Isle
0500000US50015	Vermont	Lamoille
0500000US50017	Vermont	Orange
0500000US50019	Vermont	Orleans
0500000US50021	Vermont	Rutland
0500000US50023	Vermont	Washington
0500000US50025	Vermont	Windham
0500000US50027	Vermont	Windsor
0500000US51001	Virginia	Accomack
0500000US51003	Virginia	Albemarle
0500000US51005	Virginia	Alleghany
0500000US51007	Virginia	Amelia
0500000US51009	Virginia	Amherst
0500000US51011	Virginia	Appomattox
0500000US51013	Virginia	Arlington
0500000US51015	Virginia	Augusta
0500000US51017	Virginia	Bath
0500000US51019	Virginia	Bedford
0500000US51021	Virginia	Bland
0500000US51023	Virginia	Botetourt
0500000US51025	Virginia	Brunswick
0500000US51027	Virginia	Buchanan
0500000US51029	Virginia	Buckingham
0500000US51031	Virginia	Campbell
0500000US51033	Virginia	Caroline
0500000US51035	Virginia	Carroll
0500000US51036	Virginia	Charles City
0500000US51037	Virginia	Charlotte
0500000US51041	Virginia	Chesterfield
0500000US51043	Virginia	Clarke
0500000US51045	Virginia	Craig
0500000US51047	Virginia	Culpeper
0500000US51049	Virginia	Cumberland
0500000US51051	Virginia	Dickenson
0500000US51053	Virginia	Dinwiddie
0500000US51057	Virginia	Essex
0500000US51059	Virginia	Fairfax
0500000US51061	Virginia	Fauquier
0500000US51063	Virginia	Floyd
0500000US51065	Virginia	Fluvanna
0500000US51067	Virginia	Franklin
0500000US51069	Virginia	Frederick
0500000US51071	Virginia	Giles
0500000US51073	Virginia	Gloucester
0500000US51075	Virginia	Goochland
0500000US51077	Virginia	Grayson
0500000US51079	Virginia	Greene
0500000US51081	Virginia	Greensville
0500000US51083	Virginia	Halifax
0500000US51085	Virginia	Hanover
0500000US51087	Virginia	Henrico
0500000US51089	Virginia	Henry
0500000US51091	Virginia	Highland
0500000US51093	Virginia	Isle of Wight
0500000US51095	Virginia	James City
0500000US51097	Virginia	King and Queen
0500000US51099	Virginia	King George
0500000US51101	Virginia	King William
0500000US51103	Virginia	Lancaster
0500000US51105	Virginia	Lee
0500000US51107	Virginia	Loudoun
0500000US51109	Virginia	Louisa
0500000US51111	Virginia	Lunenburg
0500000US51113	Virginia	Madison
0500000US51115	Virginia	Mathews
0500000US51117	Virginia	Mecklenburg
0500000US51119	Virginia	Middlesex
0500000US51121	Virginia	Montgomery
0500000US51125	Virginia	Nelson
0500000US51127	Virginia	New Kent
0500000US51131	Virginia	Northampton
0500000US51133	Virginia	Northumberland
0500000US51135	Virginia	Nottoway
0500000US51137	Virginia	Orange
0500000US51139	Virginia	Page
0500000US51141	Virginia	Patrick
0500000US51143	Virginia	Pittsylvania
0500000US51145	Virginia	Powhatan
0500000US51147	Virginia	Prince Edward
0500000US51149	Virginia	Prince George
0500000US51153	Virginia	Prince William
0500000US51155	Virginia	Pulaski
0500000US51157	Virginia	Rappahannock
0500000US51159	Virginia	Richmond
0500000US51161	Virginia	Roanoke
0500000US51163	Virginia	Rockbridge
0500000US51165	Virginia	Rockingham
0500000US51167	Virginia	Russell
0500000US51169	Virginia	Scott
0500000US51171	Virginia	Shenandoah
0500000US51173	Virginia	Smyth
0500000US51175	Virginia	Southampton
0500000US51177	Virginia	Spotsylvania
0500000US51179	Virginia	Stafford
0500000US51181	Virginia	Surry
0500000US51183	Virginia	Sussex
0500000US51185	Virginia	Tazewell
0500000US51187	Virginia	Warren
0500000US51191	Virginia	Washington
0500000US51193	Virginia	Westmoreland
0500000US51195	Virginia	Wise
0500000US51197	Virginia	Wythe
0500000US51199	Virginia	York
0500000US53001	Washington	Adams
0500000US53003	Washington	Asotin
0500000US53005	Washington	Benton
0500000US53007	Washington	Chelan
0500000US53009	Washington	Clallam
0500000US53011	Washington	Clark
0500000US53013	Washington	Columbia
0500000US53015	Washington	Cowlitz
0500000US53017	Washington	Douglas
0500000US53019	Washington	Ferry
0500000US53021	Washington	Franklin
0500000US53023	Washington	Garfield
0500000US53025	Washington	Grant
0500000US53027	Washington	Grays Harbor
0500000US53029	Washington	Island
0500000US53031	Washington	Jefferson
0500000US53033	Washington	King
0500000US53035	Washington	Kitsap
0500000US53037	Washington	Kittitas
0500000US53039	Washington	Klickitat
0500000US53041	Washington	Lewis
0500000US53043	Washington	Lincoln
0500000US53045	Washington	Mason
0500000US53047	Washington	Okanogan
0500000US53049	Washington	Pacific
0500000US53051	Washington	Pend Orielle
0500000US53053	Washington	Pierce
0500000US53055	Washington	San Juan
0500000US53057	Washington	Skagit
0500000US53059	Washington	Skamania
0500000US53061	Washington	Snohomish
0500000US53063	Washington	Spokane
0500000US53065	Washington	Stevens
0500000US53067	Washington	Thurston
0500000US53069	Washington	Wahkiakum
0500000US53071	Washington	Walla Walla
0500000US53073	Washington	Whatcom
0500000US53075	Washington	Whitman
0500000US53077	Washington	Yakima
0500000US54001	West Virginia	Barbour
0500000US54003	West Virginia	Berkeley
0500000US54005	West Virginia	Boone
0500000US54007	West Virginia	Braxton
0500000US54009	West Virginia	Brooke
0500000US54011	West Virginia	Cabell
0500000US54013	West Virginia	Calhoun
0500000US54015	West Virginia	Clay
0500000US54017	West Virginia	Doddridge
0500000US54019	West Virginia	Fayette
0500000US54021	West Virginia	Gilmer
0500000US54023	West Virginia	Grant
0500000US54025	West Virginia	Greenbrier
0500000US54027	West Virginia	Hampshire
0500000US54029	West Virginia	Hancock
0500000US54031	West Virginia	Hardy
0500000US54033	West Virginia	Harrison
0500000US54035	West Virginia	Jackson
0500000US54037	West Virginia	Jefferson
0500000US54039	West Virginia	Kanawha
0500000US54041	West Virginia	Lewis
0500000US54043	West Virginia	Lincoln
0500000US54045	West Virginia	Logan
0500000US54047	West Virginia	McDowell
0500000US54049	West Virginia	Marion
0500000US54051	West Virginia	Marshall
0500000US54053	West Virginia	Mason
0500000US54055	West Virginia	Mercer
0500000US54057	West Virginia	Mineral
0500000US54059	West Virginia	Mingo
0500000US54061	West Virginia	Monongalia
0500000US54063	West Virginia	Monroe
0500000US54065	West Virginia	Morgan
0500000US54067	West Virginia	Nicholas
0500000US54069	West Virginia	Ohio
0500000US54071	West Virginia	Pendleton
0500000US54073	West Virginia	Pleasants
0500000US54075	West Virginia	Pocahontas
0500000US54077	West Virginia	Preston
0500000US54079	West Virginia	Putnam
0500000US54081	West Virginia	Raleigh
0500000US54083	West Virginia	Randolph
0500000US54085	West Virginia	Ritchie
0500000US54087	West Virginia	Roane
0500000US54089	West Virginia	Summers
0500000US54091	West Virginia	Taylor
0500000US54093	West Virginia	Tucker
0500000US54095	West Virginia	Tyler
0500000US54097	West Virginia	Upshur
0500000US54099	West Virginia	Wayne
0500000US54101	West Virginia	Webster
0500000US54103	West Virginia	Wetzel
0500000US54105	West Virginia	Wirt
0500000US54107	West Virginia	Wood
0500000US54109	West Virginia	Wyoming
0500000US55001	Wisconsin	Adams
0500000US55003	Wisconsin	Ashland
0500000US55005	Wisconsin	Barron
0500000US55007	Wisconsin	Bayfield
0500000US55009	Wisconsin	Brown
0500000US55011	Wisconsin	Buffalo
0500000US55013	Wisconsin	Burnett
0500000US55015	Wisconsin	Calumet
0500000US55017	Wisconsin	Chippewa
0500000US55019	Wisconsin	Clark
0500000US55021	Wisconsin	Columbia
0500000US55023	Wisconsin	Crawford
0500000US55025	Wisconsin	Dane
0500000US55027	Wisconsin	Dodge
0500000US55029	Wisconsin	Door
0500000US55031	Wisconsin	Douglas
0500000US55033	Wisconsin	Dunn
0500000US55035	Wisconsin	Eau Claire
0500000US55037	Wisconsin	Florence
0500000US55039	Wisconsin	Fond du Lac
0500000US55041	Wisconsin	Forest
0500000US55043	Wisconsin	Grant
0500000US55045	Wisconsin	Green
0500000US55047	Wisconsin	Green Lake
0500000US55049	Wisconsin	Iowa
0500000US55051	Wisconsin	Iron
0500000US55053	Wisconsin	Jackson
0500000US55055	Wisconsin	Jefferson
0500000US55057	Wisconsin	Juneau
0500000US55059	Wisconsin	Kenosha
0500000US55061	Wisconsin	Kewaunee
0500000US55063	Wisconsin	La Crosse
0500000US55065	Wisconsin	Lafayette
0500000US55067	Wisconsin	Langlade
0500000US55069	Wisconsin	Lincoln
0500000US55071	Wisconsin	Manitowoc
0500000US55073	Wisconsin	Marathon
0500000US55075	Wisconsin	Marinette
0500000US55077	Wisconsin	Marquette
0500000US55078	Wisconsin	Menominee
0500000US55079	Wisconsin	Milwaukee
0500000US55081	Wisconsin	Monroe
0500000US55083	Wisconsin	Oconto
0500000US55085	Wisconsin	Oneida
0500000US55087	Wisconsin	Outagamie
0500000US55089	Wisconsin	Ozaukee
0500000US55091	Wisconsin	Pepin
0500000US55093	Wisconsin	Pierce
0500000US55095	Wisconsin	Polk
0500000US55097	Wisconsin	Portage
0500000US55099	Wisconsin	Price
0500000US55101	Wisconsin	Racine
0500000US55103	Wisconsin	Richland
0500000US55105	Wisconsin	Rock
0500000US55107	Wisconsin	Rusk
0500000US55109	Wisconsin	St. Croix
0500000US55111	Wisconsin	Sauk
0500000US55113	Wisconsin	Sawyer
0500000US55115	Wisconsin	Shawano
0500000US55117	Wisconsin	Sheboygan
0500000US55119	Wisconsin	Taylor
0500000US55121	Wisconsin	Trempealeau
0500000US55123	Wisconsin	Vernon
0500000US55125	Wisconsin	Vilas
0500000US55127	Wisconsin	Walworth
0500000US55129	Wisconsin	Washburn
0500000US55131	Wisconsin	Washington
0500000US55133	Wisconsin	Waukesha
0500000US55135	Wisconsin	Waupaca
0500000US55137	Wisconsin	Waushara
0500000US55139	Wisconsin	Winnebago
0500000US55141	Wisconsin	Wood
0500000US56001	Wyoming	Albany
0500000US56003	Wyoming	Big Horn
0500000US56005	Wyoming	Campbell
0500000US56007	Wyoming	Carbon
0500000US56009	Wyoming	Converse
0500000US56011	Wyoming	Crook
0500000US56013	Wyoming	Fremont
0500000US56015	Wyoming	Goshen
0500000US56017	Wyoming	Hot Springs
0500000US56019	Wyoming	Johnson
0500000US56021	Wyoming	Laramie
0500000US56023	Wyoming	Lincoln
0500000US56025	Wyoming	Natrona
0500000US56027	Wyoming	Niobrara
0500000US56029	Wyoming	Park
0500000US56031	Wyoming	Platte
0500000US56033	Wyoming	Sheridan
0500000US56035	Wyoming	Sublette
0500000US56037	Wyoming	Sweetwater
0500000US56039	Wyoming	Teton
0500000US56041	Wyoming	Uinta
0500000US56043	Wyoming	Washakie
0500000US56045	Wyoming	Weston
0500000US02013	Alaska	Aleutians East
0500000US02060	Alaska	Bristol Bay
0500000US02068	Alaska	Denali
0500000US02090	Alaska	Fairbanks North Star
0500000US02100	Alaska	Haines
0500000US02110	Alaska	Juneau City
0500000US02122	Alaska	Kenai Peninsula
0500000US02130	Alaska	Ketchikan Gateway
0500000US02150	Alaska	Kodiak Island
0500000US02164	Alaska	Lake and Peninsula
0500000US02170	Alaska	Matanuska-Susitna
0500000US02185	Alaska	North Slope
0500000US02188	Alaska	Northwest Arctic
0500000US02195	Alaska	Petersburg
0500000US02220	Alaska	Sitka City
0500000US02275	Alaska	Wrangell
0500000US02282	Alaska	Yakutat
0500000US02016	Alaska	Aleutians West
0500000US02050	Alaska	Bethel
0500000US02063	Alaska	Chugach
0500000US02066	Alaska	Copper River
0500000US02070	Alaska	Dillingham
0500000US02105	Alaska	Hoonah-Angoon
0500000US02158	Alaska	Kusilvak
0500000US02180	Alaska	Nome
0500000US02198	Alaska	Prince of Wales-Hyde
0500000US02240	Alaska	Southeast Fairbanks
0500000US02290	Alaska	Yukon-Koyukuk
0500000US02020	Alaska	Anchorage
0500000US02230	Alaska	Skagway
0500000US22001	Louisiana	Acadia
0500000US22003	Louisiana	Allen
0500000US22005	Louisiana	Ascension
0500000US22007	Louisiana	Assumption
0500000US22009	Louisiana	Avoyelles
0500000US22011	Louisiana	Beauregard
0500000US22013	Louisiana	Bienville
0500000US22015	Louisiana	Bossier
0500000US22017	Louisiana	Caddo
0500000US22019	Louisiana	Calcasieu
0500000US22021	Louisiana	Caldwell
0500000US22023	Louisiana	Cameron
0500000US22025	Louisiana	Catahoula
0500000US22027	Louisiana	Claiborne
0500000US22029	Louisiana	Concordia
0500000US22031	Louisiana	De Soto
0500000US22033	Louisiana	East Baton Rouge
0500000US22035	Louisiana	East Carroll
0500000US22037	Louisiana	East Feliciana
0500000US22039	Louisiana	Evangeline
0500000US22041	Louisiana	Franklin
0500000US22043	Louisiana	Grant
0500000US22045	Louisiana	Iberia
0500000US22047	Louisiana	Iberville
0500000US22049	Louisiana	Jackson
0500000US22051	Louisiana	Jefferson
0500000US22053	Louisiana	Jefferson Davis
0500000US22055	Louisiana	Lafayette
0500000US22057	Louisiana	Lafourche
0500000US22059	Louisiana	LaSalle
0500000US22061	Louisiana	Lincoln
0500000US22063	Louisiana	Livingston
0500000US22065	Louisiana	Madison
0500000US22067	Louisiana	Morehouse
0500000US22069	Louisiana	Natchitoches
0500000US22071	Louisiana	Orleans
0500000US22073	Louisiana	Ouachita
0500000US22075	Louisiana	Plaquemines
0500000US22077	Louisiana	Pointe Coupee
0500000US22079	Louisiana	Rapides
0500000US22081	Louisiana	Red River
0500000US22083	Louisiana	Richland
0500000US22085	Louisiana	Sabine
0500000US22087	Louisiana	St. Bernard
0500000US22089	Louisiana	St. Charles
0500000US22091	Louisiana	St. Helena
0500000US22093	Louisiana	St. James
0500000US22095	Louisiana	St. John the Baptist
0500000US22097	Louisiana	St. Landry
0500000US22099	Louisiana	St. Martin
0500000US22101	Louisiana	St. Mary
0500000US22103	Louisiana	St. Tammany
0500000US22105	Louisiana	Tangipahoa
0500000US22107	Louisiana	Tensas
0500000US22109	Louisiana	Terrebonne
0500000US22111	Louisiana	Union
0500000US22113	Louisiana	Vermilion
0500000US22115	Louisiana	Vernon
0500000US22117	Louisiana	Washington
0500000US22119	Louisiana	Webster
0500000US22121	Louisiana	West Baton Rouge
0500000US22123	Louisiana	West Carroll
0500000US22125	Louisiana	West Feliciana
0500000US22127	Louisiana	Winn
